"","target_id","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2","D0_SAG_1","D0_SAG_2","D7_SAG_1","D7_SAG_2","Trend"
"2","Matn4",70.02055,62.20781,13667.88,13117.96,134.5043235,103.3754491,11145.96913,12876.82989,"UBT"
"3","1500015O10Rik",149.1998247,131.2985282,16296.23447,14389.53591,396.7426437,421.5117423,24144.31068,24767.58943,"UBT"
"4","Lilr4b",279.4502,279.6819,6074.962,7170.806,105.6835429,117.7798172,860.2367122,1463.907136,"UBT"
"5","Mfap2",382.2654,363.4356,6262.456,5654.409,383.4465216,373.657693,5491.792406,4868.809478,"UBT"
"6","Egfl6",294.6918522,240.2219591,22218.86728,21164.64792,391.1546037,407.6915667,15957.1944,6990.472269,"UBT"
"7","Sfrp2",581.7713,487.0498,31883.53,28937.32,411.6320135,329.5415576,22309.53552,20648.85299,"UBT"
"8","Cdkn1c",62.34643152,66.5628919,6711.975559,5683.33888,75.37815345,70.09637901,4367.066733,5096.392144,"UBT"
"9","Scara5",93.67344,91.25284,3828.553,3532.852,137.4044295,118.3323016,2608.598758,1805.064812,"UBT"
"10","Islr",1486.414,1514.137,13023.66,12546.42,1669.388756,1592.305855,15694.64761,16279.82968,"UBT"
"11","Col14a1",176.5663724,178.7322265,10818.63602,9617.830415,451.9622469,369.7324011,15791.27118,14729.99499,"UBT"
"13","H2-K1",1125.936,1075.241,10433.37,10663.08,1033.438783,1038.008916,9230.084972,9148.525263,"UBT"
"14","Gpx3",970.2676,887.115,8901.968,9201.325,679.2929795,671.7155016,8271.919421,12515.88969,"UBT"
"15","Siglec1",55.21154,49.6223,10461.84,13646.16,38.7670954,36.69524036,1609.88462,2165.887928,"UBT"
"16","Cpxm1",568.7764255,585.1399501,8132.873268,7788.829361,529.425975,571.4596687,5894.238827,4869.345108,"UBT"
"17","Mdk",488.4325,480.9495,6884.426,6482.171,564.2832786,466.5341102,5383.412331,5327.862878,"UBT"
"18","Clec11a",1509.974129,1529.579935,15888.60214,14238.82256,1329.967335,1229.409248,21103.85385,25280.59013,"UBT"
"20","Nov",2885.129,3064.91,15756.12,16861.44,3668.403656,3561.589349,10171.21432,6832.620456,"UBT"
"21","Slfn2",83.27471,93.92157,2920.213,3261.355,32.72242551,25.3482887,812.7433696,980.5663241,"UBT"
"22","Cpz",171.6221077,158.2676121,2939.049623,2914.506037,152.5769174,171.8383228,2104.921646,2140.80468,"UBT"
"24","Psmb8",440.9815,459.2183,5956.226,6159.485,346.6067251,403.1517703,4595.719214,4774.07054,"UBT"
"25","Lilrb4a",480.0011,502.4493,8036.076,9369.476,180.1687773,126.7900732,1426.71667,2179.377557,"UBT"
"26","Gfra2",85.85104977,83.95161947,2783.953196,2658.373685,205.9286345,198.3456556,4168.331746,5936.925278,"UBT"
"27","Cd34",337.8437536,334.9528395,3134.362191,3288.216203,232.686862,234.0010815,2432.189357,1840.452678,"UBT"
"29","Cst3",5104.262328,5337.753133,37813.41635,34123.43863,5672.065458,5696.192327,43689.85628,45425.32759,"UBT"
"30","Gdf10",119.5396186,106.3805594,2397.104528,2284.281154,236.4820684,258.8229997,4315.791601,5303.118364,"UBT"
"34","Mylip",574.3851,608.7523,3747.633,3513.012,637.4189541,538.9238276,3103.271415,3294.976983,"UBT"
"35","Oas1a",53.71447,62.74723,2369.248,2186.158,35.23263537,30.35558727,1240.933993,1124.476379,"UBT"
"36","Clu",48.01269687,45.76854191,1687.370953,1661.862419,96.70106913,92.39722602,742.4726386,754.4768198,"UBT"
"39","Rassf2",1544.774,1481.247,7498.584,7780.189,1057.917517,1052.977257,4231.302192,4565.720298,"UBT"
"42","Fcrls",100.0985152,126.7193303,10192.76497,12444.85339,18.24913314,10.85998587,1372.81098,2823.32953,"UBT"
"44","Crip1",685.5045534,663.9064118,3932.047458,3980.231319,467.9572447,502.7228859,3272.777011,3683.922918,"UBT"
"45","Slfn5",113.9341,142.2183,3260.609,3305.231,128.0053543,142.0265156,2154.517666,1153.266724,"UBT"
"46","Parp14",202.9797,204.5751,1759.367,1673.629,202.4959702,152.9051807,1152.999591,1058.345367,"UBT"
"47","Mylk",693.3125,682.3781,7094.076,6084.06,630.4598344,571.8502883,5525.363121,5149.130645,"UBT"
"48","Scara3",2173.284,2101.735,8098.296,8140.571,1756.025938,1699.912487,6059.937757,4870.339995,"UBT"
"50","Ifi207",67.0156,61.28632,1678.571,2044.086,30.82507211,30.06353725,310.8040769,463.2590776,"UBT"
"51","C1qa",123.134795,159.0916473,18364.96851,23196.52653,108.4690479,81.34437133,3651.904339,5855.174675,"UBT"
"54","Myl12b",427.6083,412.4366,2367.746,2395.822,417.766746,384.5800313,1603.463162,1654.858953,"UBT"
"55","Tlr7",52.80778,49.49424,1681.059,2052.066,34.53801182,24.68036318,354.7236075,574.1791933,"UBT"
"56","Htra3",108.2531,90.32153,1297.939,1292.466,102.3587383,88.86129899,775.4802007,729.103197,"UBT"
"57","Cfh",259.7609996,228.5756926,3208.244644,3692.769435,185.4633912,181.5674853,2644.875563,3312.466264,"UBT"
"59","Apod",146.7668787,135.1540244,3821.746509,3081.889687,188.4837779,156.3547404,5958.309623,3997.005145,"UBT"
"61","Ssc5d",440.957,431.2342,2360.738,2219.689,447.3369213,451.851148,2761.475799,2295.154964,"UBT"
"62","Fuca2",455.5526891,465.557226,2614.776862,2736.137488,530.7538825,543.0472084,1687.851061,1586.44913,"UBT"
"64","Nrk",259.4097,243.7053,3431.599,2877.887,397.3092686,408.6564487,4103.061248,3017.9838,"UBT"
"67","Il11ra1",1566.193,1571.033,7278.781,7076.904,1345.807973,1433.972418,6623.402791,6563.118263,"UBT"
"68","Rnase4",5519.303,5680.299,17208.79,17775.85,5820.22239,5648.302528,14735.26618,14251.17803,"UBT"
"69","Pi15",49.1152,48.73004,1623.194,1309.227,44.57657399,53.7261228,1048.277731,296.7778239,"UBT"
"71","Rspo3",98.96448,86.03919,1416.652,1262.08,161.3671611,184.3564157,1751.39545,1201.64264,"UBT"
"73","Smpdl3a",174.9206,174.1287,1119.952,1292.09,180.7331431,171.4975014,648.3450015,607.6653939,"UBT"
"74","Itgam",433.1014,461.9882,4723.644,5616.862,146.9514912,98.18954264,845.3695526,1576.578874,"UBT"
"76","Gstt1",143.9153,134.081,1909.526,1782.809,145.4315689,162.4579124,1764.958983,1663.550946,"UBT"
"77","Penk",36.03294,32.45863,1938.334,2150.323,56.27311917,52.80450531,4141.269345,4311.596385,"UBT"
"82","Blnk",18.02177272,15.63104734,1745.040229,2360.24992,16.99569282,14.29899258,246.4071864,395.0496411,"UBT"
"83","Fam43a",585.114975,548.1969098,2840.96574,2669.779231,493.485308,510.2510565,1689.608814,1138.946002,"UBT"
"84","Sp100",83.68543,71.77108,2139.211,1856.96,74.90834612,76.24629262,868.2729185,607.0132768,"UBT"
"85","Htra1",2928.126,2937.752,9750.677,9153.86,3105.389218,2812.062542,11728.73661,13391.75681,"UBT"
"87","Adh1",45.20003023,46.00782131,988.4501449,1025.133965,31.02202636,17.5131775,315.1319591,163.7695997,"UBT"
"88","Arsb",1380.870537,1317.857328,4674.72913,4825.354048,1306.35052,1197.701286,4175.983432,3844.647679,"UBT"
"90","Vegfb",453.6782,447.907,2091.799,2337.748,464.5474767,407.6151895,1399.928551,1113.236324,"UBT"
"91","Hexb",928.676,911.3582,11291.44,13901.07,955.740118,935.8701801,3098.816434,3698.07738,"UBT"
"93","C1ra",1986.061057,1914.523859,6591.823824,6284.168531,1964.169246,1746.059393,6199.683295,6232.679505,"UBT"
"94","Trim25",1281.341,1227.131,4473.733,4718.218,672.1920535,688.0289445,2285.469992,2052.364637,"UBT"
"95","Cygb",158.1877659,143.7575127,1171.942932,1313.35059,114.3322397,103.5291999,544.3246272,392.6672037,"UBT"
"96","Steap3",563.3108,518.7591,3158.509,3566.31,490.763331,459.0945987,2133.678241,2137.984614,"UBT"
"97","C1qb",209.419031,261.638673,21885.32655,29679.25083,91.85667119,88.73931418,3498.780263,6201.397371,"UBT"
"99","Dcn",6117.896474,5423.973258,73509.00498,62689.13368,5912.091328,5345.525513,86711.38327,95664.05545,"UBT"
"102","Reps2",71.61872,70.92848,1207.792,1456.175,80.27468084,70.25831611,869.0885763,757.1315321,"UBT"
"103","Mmp13",1123.493,1036.012,4032.163,3883.688,1360.260493,1239.577295,5550.223366,7312.898891,"UBT"
"104","Cd300ld",49.01544784,57.29964076,1158.343376,1292.063566,14.20420346,15.80052627,191.8209819,356.7631625,"UBT"
"105","Ppp1r3b",382.8302,358.8986,1955.95,1880.421,551.9642715,505.7601613,2747.810895,3439.565657,"UBT"
"106","C5ar1",537.3097855,598.0307691,9488.305788,11779.70603,170.0128277,181.2656695,1814.442294,2978.897062,"UBT"
"107","Slc15a3",50.11866,50.99558,896.5129,1018.437,20.98284948,17.9600712,178.5798479,249.8411545,"UBT"
"108","Tapbp",309.0164,354.0537,1798.75,1749.849,410.1323481,384.1741903,2203.491339,2000.712446,"UBT"
"111","H2-T23",583.326,674.7001,4157.924,4441.718,490.7417476,520.467297,2309.69952,1975.888335,"UBT"
"112","Cd72",65.757662,70.48787827,1950.341377,2548.893656,25.39189239,34.27874141,454.8597862,937.2949485,"UBT"
"113","Milr1",48.0632,55.31101,1072.783,1310.212,29.49438673,18.51163842,208.5007462,320.5661754,"UBT"
"114","Cpxm2",227.3282168,236.8805369,1503.022031,1350.209174,165.6582237,166.9444661,1332.012338,1247.219297,"UBT"
"117","Col5a3",963.8287499,933.9392724,3410.839821,3327.660958,989.703839,974.6607572,2445.71261,1550.005102,"UBT"
"118","Mpeg1",804.4207,837.6271,40340.88,56792.27,297.0683834,257.8986318,5693.908287,9691.06881,"UBT"
"120","Cd93",358.3503701,357.3019272,11969.03052,16332.14033,119.2750161,117.6790308,1680.656908,2711.847702,"UBT"
"122","Npc2",7922.95,8072.857,21389.23,23291.95,7956.899388,7730.622694,16386.54446,16416.56211,"UBT"
"124","Atp2a3",60.12136598,58.06856435,1513.93995,1581.146976,19.55297304,9.360728691,205.9525631,466.5812813,"UBT"
"125","Pigt",1634.667,1730.343,5123.659,5555.467,1640.278445,1569.076674,4690.291615,4631.247647,"UBT"
"129","Cxcl12",2315.21908,1836.557343,34737.98746,38080.57579,1329.868513,1285.880113,11480.00001,9313.997874,"UBT"
"131","Tmsb4x",21005.06,21316.79,54212.22,55320.81,19557.57418,19822.28265,32461.4867,39096.48043,"UBT"
"132","Hpgd",17.97588,18.20928,1214.971,1731.666,24.42996574,17.56298926,342.955979,532.0007276,"UBT"
"133","Adamts9",238.9946214,205.9497885,1281.070338,1345.585188,182.8850878,161.7843596,819.983376,506.4807422,"UBT"
"134","Arl11",58.12799923,62.8148761,2484.123337,3466.017781,18.59054123,33.66705469,319.1500493,514.9419233,"UBT"
"136","Abcg1",21.5522684,18.6419478,1056.91479,1406.725975,23.10986605,14.21622258,134.1901646,149.0481997,"UBT"
"137","Ifitm2",5135.382,5152.655,13425.61,13630.57,4463.401215,4255.644052,13452.04463,12978.48199,"UBT"
"138","Mt1",692.142,609.1131,3253.282,3491.845,589.8328321,646.7658817,1722.850286,1780.668535,"UBT"
"140","Pmp22",786.5621,688.517,4565.827,5049.936,675.512462,657.5937413,3504.587691,3038.103614,"UBT"
"141","Lgals3bp",859.8183,941.682,4018.235,3665.776,1137.494278,954.1013933,4753.536734,3664.553241,"UBT"
"142","Fmo1",38.945757,27.74336544,2396.63062,2028.501236,54.46225932,44.85164475,1436.312515,1540.494812,"UBT"
"144","Plek",376.1464,326.7308,7019.1,8925.424,149.982494,141.3823399,1379.178173,2210.555408,"UBT"
"146","Rspo2",153.6938,182.0928,1137.974,1179.05,104.5602534,98.90736059,1138.991416,1352.168516,"UBT"
"148","Rgma",424.0825,462.0536,3804.855,3242.556,372.9613451,348.7953375,2666.974881,2446.423337,"UBT"
"149","Bcl2a1b",13.48191187,12.45898443,1154.946948,1341.302378,9.771986297,6.470574992,127.4495183,181.3950401,"UBT"
"150","Cd33",46.93634649,46.77511511,2410.210139,3499.993381,23.9127511,22.91014031,199.7393691,416.7982804,"UBT"
"151","Id2",830.1995,805.0728,2956.776,2884.209,975.6702944,992.024289,2159.766166,2001.187778,"UBT"
"153","Elmo1",101.2965053,94.45738339,964.5546392,1160.233093,88.07032764,91.91071989,347.8352679,461.1944846,"UBT"
"154","Ptpn7",204.5501,215.2458,1701.088,2063.898,158.2745041,151.5028138,437.1387533,729.7909073,"UBT"
"155","Snx2",3001.962,3091.745,14115.4,16301.64,2979.478622,2911.758746,5666.639616,7336.121145,"UBT"
"156","Pik3cg",97.82261,85.7943,2434.488,3236.067,33.29999663,29.77117117,377.62937,635.1057704,"UBT"
"157","Themis2",38.64815,45.04402,1505.975,2049.496,26.384363,21.26046069,276.8818913,382.1116337,"UBT"
"159","Lpxn",62.01679,70.92037,1435.772,1868.025,22.47556848,24.95793211,232.8324995,412.7227867,"UBT"
"160","Fcer1g",229.4897479,214.6447956,9981.710193,14331.22845,90.84837207,69.26839458,1384.486262,2552.842996,"UBT"
"161","Naga",937.4423,1025.47,3769.467,4132.826,1093.485267,1051.93062,3156.873079,3192.004366,"UBT"
"163","Ube2l6",233.622,237.9318,1263.416,1129.411,239.2767076,212.8386968,1219.380312,1091.384491,"UBT"
"165","Cldn1",20.67226486,15.33413468,1585.236816,1318.485442,22.47556848,26.80666782,1107.527565,661.8342385,"UBT"
"168","Grina",2539.992,2574.218,6838.032,6953.319,3070.358094,2838.733686,6122.86546,5673.618871,"UBT"
"169","Tspan7",1871.22,2075.8,6587.211,6729.966,1905.620027,1689.475037,6543.050163,6439.481546,"UBT"
"172","Casp1",37.74935323,37.37695329,775.6337277,961.6946691,16.6123767,12.01678213,121.660225,175.2224619,"UBT"
"173","Igfbp4",3149.275,3443.026,15470.08,17488.72,4394.880291,4156.273741,16009.60339,19166.29009,"UBT"
"175","Kctd12",1896.334,2038.62,5189.03,5336.712,1919.794059,1961.263592,3342.362203,3218.862967,"UBT"
"176","Asap3",659.7148873,614.3237708,2326.901183,2164.325636,756.3517394,659.9986492,2362.935231,1945.39155,"UBT"
"177","Cxcl16",152.8957432,160.0735866,1382.61483,1706.493349,114.5849242,100.9988205,562.5826827,849.1291476,"UBT"
"178","Gamt",166.0292887,144.7894656,1089.673069,1176.401445,136.4404641,112.8083516,930.7090477,1013.438387,"UBT"
"180","Irf9",852.3682,841.4283,3070.09,2750.502,845.3517109,818.6376878,3331.527363,3080.683609,"UBT"
"181","Mme",83.04668,90.2818,747.8881,759.2433,105.9632289,111.8205157,892.4296378,840.6985422,"UBT"
"182","Ptprc",132.2943,145.6846,2577.385,3393.541,37.90693704,49.49744237,400.2044312,701.9617195,"UBT"
"186","Eid1",3527.621841,3396.488103,9120.824551,8440.117838,3861.111896,3734.823529,8904.025065,9664.76604,"UBT"
"188","Gas1",774.2819648,626.1982551,6785.914691,7220.778553,452.8061867,443.7067103,3975.178726,2627.219649,"UBT"
"190","Coro1a",133.8883643,158.4166614,1654.171432,1971.960868,42.08538393,49.3928806,425.2578074,810.18307,"UBT"
"192","Ctsc",206.0867919,231.6106846,1952.303477,2355.986077,112.0393409,125.6340148,570.142817,744.9408978,"UBT"
"193","Matn2",1025.095,996.31,3120.864,3182.266,957.3353077,985.5206244,4853.999829,3960.114685,"UBT"
"194","Cd52",43.41373399,57.41314302,859.4007252,869.5123861,7.550528943,8.926136256,186.5714972,392.5295859,"UBT"
"195","Selenbp1",18.23975,13.3824,580.9237,623.2767,30.82386944,10.88076882,168.8606502,250.6429668,"UBT"
"196","Tlr2",210.3178,186.8848,1695.071,2037.193,134.8534109,120.1678213,655.4969017,1013.334719,"UBT"
"197","C1s1",169.5550493,145.3697073,943.965703,977.2134916,115.8853671,131.9804844,701.0270455,742.9071811,"UBT"
"198","Nckap1l",371.202,389.1037,9279.297,12837.29,156.3517808,158.0669034,1516.557632,2405.614401,"UBT"
"199","Prkcb",31.98852,29.63659,1044.526,1423.241,26.41457612,24.24539886,141.796585,250.2985308,"UBT"
"201","Dlk1",507.6937304,423.2404462,3207.551376,3421.487847,571.8473648,571.7817757,1086.0658,662.9145195,"UBT"
"202","AC165954.1",507.6937304,423.2404462,3207.551376,3421.487847,571.8473648,571.7817757,1086.0658,662.9145195,"UBT"
"203","Oas3",17.53344,15.80683,709.3304,569.0189,17.93862114,11.58616273,144.2251811,181.9709058,"UBT"
"204","Dock8",231.0794964,288.184897,4017.443016,4762.620427,133.4860117,127.61884,1443.329241,1994.58739,"UBT"
"205","Arap3",102.4625302,116.922777,1434.639318,1805.484341,49.83713011,56.38643922,405.8836816,551.0007536,"UBT"
"207","C3ar1",509.6162686,552.0288486,10184.75982,13712.68555,235.5048698,211.8035622,1814.960706,3094.51154,"UBT"
"208","Fes",759.6285679,819.3997075,3730.426471,4299.043462,742.3075131,800.2564676,2239.007943,2639.200921,"UBT"
"209","H2-Q4",402.5524,448.7789,3006.245,2581.614,375.3639373,383.511123,3390.965879,2974.8479,"UBT"
"211","Hpgds",112.8273,154.7731,7811.692,10345.3,45.75624135,24.8658512,1026.356744,1986.999,"UBT"
"212","Hcfc1r1",1038.762,1118.434,3786.513,3439.421,1257.163765,1260.411131,4426.310265,4780.137221,"UBT"
"214","Cmtm3",1211.982411,1226.647015,3410.854696,3762.605876,1230.13192,1268.385261,2586.920474,2333.631461,"UBT"
"215","Uap1l1",341.5231,361.7579,1433.807,1579.653,365.0152964,332.7228203,755.7658299,791.9720092,"UBT"
"216","Rcsd1",71.1547,93.07133,1325.645,1468.888,56.72548449,34.25937084,482.953465,662.855382,"UBT"
"217","Olfml2b",1341.001,1208.521,4494.146,4199.468,1099.348458,1074.115449,4104.983797,3266.948913,"UBT"
"218","Gns",1767.302,1717.257,4306.289,4721.103,1833.926947,1768.745579,3677.471388,3433.242376,"UBT"
"219","Glmp",2946.806614,2923.331715,7712.381394,8387.899983,3233.328531,3112.109529,5953.277962,5703.001704,"UBT"
"220","Hcls1",79.09897,93.4087,1638.983,2134.79,18.67795445,17.50360544,319.1919956,569.923153,"UBT"
"221","Nid2",4760.049,4256.892,14891.09,15717.48,3850.118394,3764.904381,17944.7639,17816.34568,"UBT"
"223","Il21r",27.19492,27.1373,690.6617,880.0333,17.35480588,13.71771724,79.25171783,130.0263053,"UBT"
"226","Ifi203",52.47951,51.61024,1314.607,1329.162,31.80333976,24.93649091,728.2790199,417.6342762,"UBT"
"227","Pid1",503.3454,541.3197,1684.225,1786.013,642.4493565,566.8219527,1230.087594,1135.835943,"UBT"
"228","Frmd4b",63.97120014,52.90105903,1957.151196,2710.681772,53.89098294,62.48787148,411.5215446,591.3573282,"UBT"
"229","Gyg",2054.087,2042.118,6477.099,7334.579,1789.836466,1758.71335,3755.409416,3523.428035,"UBT"
"230","Shtn1",67.32751,66.72682,1232.813,1688.293,50.23503832,46.37347918,222.9124464,320.8522038,"UBT"
"231","Olfml1",13.48191,12.45898,1417.655,1223.136,16.6123767,6.470574992,1378.116686,1319.446249,"UBT"
"232","Abca9",406.9205551,405.5297048,1477.558787,1463.3458,319.9950626,294.5355187,1516.281648,1441.911308,"UBT"
"233","Fyb",31.75984505,29.46772833,489.545988,654.2305187,19.28180244,15.19762526,97.9457318,158.5916136,"UBT"
"234","Aldh3b1",195.038325,199.3437509,1485.593359,1847.520036,144.6253972,115.545982,488.7384899,606.9452746,"UBT"
"237","Cd48",52.21277287,41.76600032,1852.652746,2572.324125,15.85504421,15.78940948,264.1668697,460.975585,"UBT"
"241","Lcp1",147.3699,153.3414,3025.331,4184.643,56.26239504,41.51994933,583.2900096,1057.652344,"UBT"
"244","Evi2b",95.21409042,101.9688619,1551.844446,2080.990358,36.2679058,30.95205697,300.2644086,534.7587919,"UBT"
"245","Lair1",21.36024,16.7037,831.3333,1038.323,13.14764744,8.300653488,130.1443845,206.3841812,"UBT"
"246","Gas6",10137.49893,11857.11964,73068.09409,83265.53396,18694.78698,18229.45849,57331.33222,52719.79433,"UBT"
"247","Tnfsf12",156.9117,158.5181,1003.296,1206.371,126.9682955,117.1259463,508.3132456,474.2589749,"UBT"
"248","Clec12a",50.66053463,64.16678384,1211.627009,1527.182907,17.00053439,18.31938011,284.8859287,412.0406316,"UBT"
"249","Cadm1",65.04256562,61.05845083,1292.124332,1788.513108,69.10791238,52.59677341,357.7437104,406.0762401,"UBT"
"250","Rasgef1b",48.57562,45.54032,742.7424,892.6188,39.02979248,29.89007203,168.9585886,246.4877385,"UBT"
"252","Kcns1",22.46985,16.29252,715.6212,761.7688,18.56677396,19.41172498,452.0306634,472.8895357,"UBT"
"254","Psme1",778.3238,748.3096,2264.764,2147.696,770.597517,815.1216935,1750.978244,1778.830507,"UBT"
"255","Psmb9",19.71241,22.29338,427.0277,416.4989,15.12483624,16.77175077,247.2680898,298.7432078,"UBT"
"256","Pygl",124.8575,108.1346,763.5263,883.4371,68.89105579,69.19650242,147.8882608,183.7481972,"UBT"
"257","C1qc",123.6135972,184.0051844,18141.4176,25367.2732,78.53749672,70.00135012,3026.047106,5150.347044,"UBT"
"258","Bst2",517.2239565,553.6966098,7155.953597,5573.162682,631.6008829,546.7101441,8255.544012,6695.018999,"UBT"
"259","Ppt1",2029.235,1971.817,4823.108,5067.639,2100.713372,2079.154367,3837.850971,3691.078085,"UBT"
"260","Igfbp3",111.8813,76.23305,4470.103,5277.043,85.53913644,88.28615848,4106.033914,1172.245719,"UBT"
"261","Kazald1",265.5547,311.4751,1359.39,1320.893,289.4852238,259.3303809,1244.155237,1871.755311,"UBT"
"262","Bace2",148.3010305,160.0500308,986.2437618,869.4211934,181.7589451,188.5710426,1184.089603,1178.001611,"UBT"
"263","B2m",9652.150102,9909.68454,40800.5987,35441.21676,11745.92753,11012.91864,41501.86864,37886.05182,"UBT"
"266","Tgfbi",317.202,330.01,1083.031,1134.348,364.0478415,354.0255948,958.3603455,1024.043807,"UBT"
"267","Msr1",249.0114,222.7438,2316.072,2909.196,66.95922257,83.54875393,680.744755,816.3647621,"UBT"
"270","Hsd17b11",937.4535,899.7468,2569.4,2841.238,1009.008093,998.1933998,1688.174931,1674.448973,"UBT"
"271","Mrc1",278.5417,312.953,21040.23,33450.39,110.6570288,97.40809211,2561.571766,4583.944181,"UBT"
"274","Lum",5912.268,5269.192,56172.87,45780.97,5966.774833,5769.904157,83292.15591,90579.45722,"UBT"
"276","Irf5",77.42093,69.99785,925.7586,1207.302,60.70687851,52.0137581,264.9805161,325.9689594,"UBT"
"277","S1pr1",1005.751,1013.011,2951.937,3331.072,943.7352997,862.4352097,2699.59844,3495.947055,"UBT"
"278","Mapre2",1545.636,1524.304,4101.873,3896.095,1507.898936,1454.002464,4293.361341,3962.936681,"UBT"
"279","Plau",982.1908,896.4739,9046.17,11476.48,715.2478248,736.2909304,2729.281559,3431.331287,"UBT"
"281","Cd300c2",87.46425874,89.77527767,1611.783278,2236.174142,22.48190787,29.51300554,250.3620014,462.9316944,"UBT"
"283","Ms4a6b",69.45835,47.62962,2421.126,2868.879,58.43375937,15.97653106,316.8542041,783.6533832,"UBT"
"285","Serping1",981.0626,894.4754,5122.521,6063.758,747.839934,745.7615553,2900.682908,2591.017505,"UBT"
"286","Itgb2",338.1834,346.0709,4543.079,6094.514,138.8404758,89.80829546,802.4426616,1323.846376,"UBT"
"287","Ifi27l2a",98.86735,130.3401,7074.685,5095.546,143.6481986,117.3947177,7066.780998,5064.562482,"UBT"
"289","Cd180",31.41083238,27.40689105,1124.731684,1667.102954,8.26264276,12.38017363,202.0083564,289.5351016,"UBT"
"290","Vav1",111.3608,122.3116,2468.323,3458.146,43.9536393,29.69854134,468.4550295,819.1820998,"UBT"
"291","Vkorc1",1333.528,1354.738,3447.699,3303.429,1259.159818,1256.949268,4213.744656,5380.979067,"UBT"
"292","Trem2",215.4059,260.5525,8296.93,11883.06,101.3881151,110.5658277,1014.08311,1624.111589,"UBT"
"293","Wnt16",108.2419,104.9491,823.73,668.5433,73.23234225,51.68626701,662.6395776,249.1959834,"UBT"
"295","Pik3ap1",135.7179,150.4662,3214.634,4529.602,56.67752052,56.38643922,636.618591,993.2791363,"UBT"
